first_name_left,last_name_left,country_left,first_name_right,last_name_right,country_right,label
Lukas,Hofmann,Switzerland,Lukas,Hofmann,Switzerland,1
Sara,Rossi,Italy,Francesco,Greco,Italy,0
Käthe,Müller,Germany,Sven,Weiß,Germany,0
Théo,Moreau,France,Sébastien,Laurent,France,0
Noah,Hofmann,Switzerland,Camila,Lima,Brazil,0
Marco,Ricci,Italy,Mraco,Ricci,Italy,1
Chloé,René,France,Chloé,René,France,1
Noémie,Garcia,France,Matteo,Huegntobler,Switzerland,0
Élodie,Durand,France,La,eRn,France,0
José,Díaz,Spain,José,Díaz,Spain,1
Pedro,Gonçalves,Brazil,Pedro,Gonçalves,Brazil,1
Gustavo,Gonçalves,Brazil,Gustavo,Gonçalves,Brazil,1
François,Meier,Switzerland,François,Meier,Switzerland,1
Eléna,Esposito,Italy,Elna,Esposito,Italy,1
Ana,Gómez,Spain,Jses,Snchez,Spain,0
Sofia,Ferreira,Portugal,João,Carvalho,Portugal,0
Fernanda,Santos,Brazil,Mariana,Santos,Brazil,0
Álvaro,Álvarez,Spain,lvaro,lvarez,Spain,1
Lukas,Käser,Switzerland,Sergio,Weiss,Switzerland,0
François,Weiss,Switzerland,Franois,Weiss,Switzerland,1
Giulia,Fischer,Switzerland,Giulia,Fischer,Switzerland,1
Louis,Bernard,France,Louis,Bernard,France,1
Noémie,Laurent,France,Noémie,Laurent,France,1
Luísa,Santos,Brazil,Luísa,Santos,Brazil,0
Laura,Díaz,Spain,aLura,Daz,Spain,1
Tiago,Silva,Portugal,Tiago,Silva,Portugal,1
Jordi,Sánchez,Spain,Jordi,Snchze,Spain,1
Louis,Durand,France,lodie,Bernard,France,0
Lea,Hoffmann,Germany,Lea,Hoffmann,Germany,1
Maxime,Müller,Switzerland,Lukas,Kser,Switzerland,0
Mariana,Carvalho,Brazil,Pedro,Rocha,Brazil,0
Günter,Schäfer,Germany,Günter,Schäfer,Germany,1
María,Martínez,Mexico,André,Pérez,Mexico,0
Noémie,Garcia,France,Noémi,Garcia,France,1
Lukas,Müller,Switzerland,Franoi,Keller,Switzerland,0
François,Hugentobler,Switzerland,Noah,Mller,Switzerland,0
Ana,Silva,Brazil,Ana,Silva,Brazil,1
Camille,Petit,France,Camille,Petit,France,1
Lucía,Martínez,Mexico,Lucía,Marítnez,Mexico,1
Léa,Bernard,France,Lukas,Hugentobler,Switzerland,0
Gonçalo,Almeida,Portugal,Gonçaol,Almeida,Portugal,1
François,Käser,Switzerland,Mara,Lpez,Spain,0
João,Santos,Brazil,João,Santso,Brazil,1
Lucía,López,Mexico,Luac,Lpez,Mexico,1
Miguel,Flores,Mexico,Óscar,Ramírez,Mexico,0
Lukas,Groß,Germany,Elen,Fischre,Switzerland,0
Gustavo,Fernandes,Brazil,Gusatvo,Fernandes,Brazil,1
Hervé,Richard,France,Hervé,Richard,France,1
Miguel,Gonçalves,Brazil,Miguel,Gonçalves,Brazil,1
Marta,Fernandes,Portugal,Marta,Fernandes,Portugal,1
François,Hugentobler,Switzerland,Miguel,Oliveira,Brazil,0
María,García,Spain,Laura,Díaz,Spain,0
Marco,Marino,Italy,Giuseppe,Rossi,Italy,0
Andrés,Pérez,Mexico,Ana,Martínez,Spain,0
Lena,Schneider,Germany,Lena,Schneider,Germany,1
Léa,Garcia,France,Hugo,Rihcard,France,0
Beatriz,Gonçalves,Portugal,Beatriz,Gonçalves,Portugal,1
Lucía,Sánchez,Spain,José,Martínez,Spain,0
Ana,Almeida,Portugal,Ren,Ramrez,Mexico,0
Léa,Laurent,France,Léa,Dubois,France,0
Giorgia,Romano,Italy,Marco,Ferrari,Italy,0
Noémie,Richard,France,Noémie,Richard,France,1
Laura,Díaz,Spain,Jürg,Käser,Switzerland,0
Hervé,Richard,France,Hervé,Dubois,France,0
Bruno,Silva,Brazil,Bruno,Silva,Brazil,1
Jordi,Sánchez,Spain,Laura,Álavrez,Spain,0
Noémie,Petit,France,Noémie,Petit,France,1
Miguel,Silva,Brazil,Güntre,Hoffmann,Germany,0
Sergio,Käser,Switzerland,Franios,Fischer,Switzerland,0
Marco,Ricci,Italy,Marco,Ricci,Italy,1
François,Keller,Switzerland,François,Keller,Switzerland,1
Mélanie,Weiss,Switzerland,Mélani,Weiss,Switzerland,1
Gustavo,Souza,Brazil,Rafaela,Silva,Brazil,0
Giuseppe,Russo,Italy,Giuseppe,Russo,Italy,1
Tobias,Schmidt,Germany,Tobis,Schimdt,Germany,1
Noémie,Durand,France,René,Bernard,France,0
Matteo,Esposito,Italy,Miguel,Flores,Mexico,0
João,Lima,Brazil,João,Lima,Brazil,1
Camille,Bernard,France,Camille,Bernard,France,1
Matteo,Müller,Switzerland,Matteo,Mueller,Switzerland,1
Hervé,Dubois,France,hCloé,Bernard,France,0
Noémie,René,France,Nomei,Ren,France,1
Mélanie,Keller,Switzerland,Hans,Hofmann,Switzerland,0
Inês,Silva,Portugal,Marta,Silva,Portugal,0
Rita,Pereira,Portugal,Rita,ePreira,Portugal,1
Luís,Gonçalves,Portugal,Líus,Gonçalves,Portugal,1
Eléna,Ferrari,Italy,Elna,Ferarri,Italy,1
María,Muñoz,Spain,Valeria,Muñoz,Mexico,0
Nina,Schäfer,Germany,Hannah,Schfer,Germany,0
Inês,Santos,Portugal,Inês,aSntos,Portugal,1
Giulia,Ricci,Italy,Giulia,Ricci,Italy,1
Jürgen,Schäfer,Germany,Juergen,Schaefer,Germany,1
Lena,Wagner,Germany,Sabine,Hoffmann,Germany,0
Emma,Moreau,France,Sébastien,Moreau,France,0
Sofía,García,Mexico,Luis,Ramírez,Mexico,0
Élodie,Lefèvre,France,Hguo,Petit,France,0
Fernanda,Gonçalves,Brazil,Fernanda,Silva,Brazil,0
Jonas,Fischer,Germany,Jonas,Fischer,Germany,1
María,Torres,Mexico,María,Torres,Mexico,1
Mariana,Silva,Brazil,João,Oliveira,Brazil,0
Camila,Souza,Brazil,Ana,Santos,Brazil,0
Gonçalo,Santos,Portugal,Gonalo,aSntos,Portugal,1
Hervé,Garcia,France,Guenter,Kraemer,Germany,0
Francesca,Colombo,Italy,Eléna,Marino,Italy,0
Jesús,Pérez,Mexico,Jesús,Pérez,Mexico,1
Ana,Fernández,Spain,Jseús,Muñoz,Spain,0
Óscar,Álvarez,Spain,Jodri,Pérez,Spain,0
Lukas,Wagner,Germany,Lukas,Wagner,Germany,1
Inês,Pereira,Portugal,Ins,Pereria,Portugal,1
Giulia,Esposito,Italy,Giulai,Esposito,Italy,1
Sabine,Müller,Germany,Sabine,Mueller,Germany,1
François,Hofmann,Switzerland,Léa,rGüter,Switzerland,0
Bruno,Lima,Brazil,Rogrio,Santos,Brazil,0
João,Santos,Portugal,João,Santos,Portugal,1
Jordi,López,Spain,Ana,Daz,Spain,0
Elena,Grüter,Switzerland,Elena,Grueter,Switzerland,1
Valeria,Torres,Mexico,aVleria,Torres,Mexico,1
Iñigo,Pérez,Spain,Jordi,Martíenz,Spain,0
Léa,Schneider,Switzerland,Lucía,Fernández,Spain,0
Marco,Russo,Italy,Carlos,Torres,Mexico,0
Óscar,Fernández,Mexico,Jesús,Flores,Mexico,0
Laura,Sánchez,Spain,Laura,Sánchez,Spain,1
Sofia,Lopes,Portugal,Ana,Pereira,Portugal,0
Lucía,López,Spain,Camila,lOiveira,Brazil,0
Pedro,Fernandes,Brazil,Juergen,Gross,Germany,0
Mariana,Carvalho,Brazil,Mariana,Carvalho,Brazil,1
Lena,Krämer,Germany,Lea,Scahefer,Germany,0
Francesca,Ferrari,Italy,Sara,Ferrari,Italy,0
Jonas,Groß,Germany,Mara,Flores,Mexico,0
Sven,Schneider,Germany,Sven,Schenider,Germany,1
Lena,Krämer,Germany,Lukas,Weiß,Germany,0
Nina,Groß,Germany,Lukas,Schfer,Germany,0
Matteo,Fischer,Switzerland,Matteo,Fischer,Switzerland,1
Hans,Käser,Switzerland,Hans,Grueter,Switzerland,0
Gustavo,Souza,Brazil,Gustavo,Souza,Brazil,1
Álvaro,Álvarez,Spain,Valeria,Torres,Mexico,0
Bruno,Gonçalves,Brazil,Bruno,Gonçalves,Brazil,1
Óscar,Ramírez,Mexico,Jesú,Martínez,Mexico,0
Inês,Fernandes,Portugal,Beatri,Lopes,Portugal,0
Chiara,Russo,Italy,Alessandro,Grceo,Italy,0
Léa,Lefèvre,France,Lea,Scfher,Germany,0
João,Santos,Brazil,Ins,Gonlaves,Portugal,0
Óscar,García,Mexico,Ana,Silav,Portugal,0
François,Käser,Switzerland,Léa,Hofmann,Switzerland,0
Francesca,Bianchi,Italy,Eléna,Romano,Italy,0
Ana,Silva,Portugal,Beatriz,Lopes,Portugal,0
Sven,Schäfer,Germany,Lea,Schäfer,Germany,0
Fernanda,Souza,Brazil,Fernanda,Souza,Brazil,1
Rafaela,Santos,Brazil,Rafaela,Santos,Brazil,1
Chloé,Richard,France,Chlo,Richard,France,1
Sven,Schneider,Germany,Guenter,Schaefer,Germany,0
Gustavo,Lima,Brazil,Gustavo,Lima,Brazil,1
Giulia,Meier,Switzerland,Giulia,Meier,Switzerland,1
Ana,Silva,Portugal,Ana,Silva,Portugal,1
Hans,Schneider,Switzerland,Hans,Schneider,Switzerland,1
Jonas,Groß,Germany,Günter,Schmidt,Germany,0
Lucía,Fernández,Spain,João,Oliveira,Brazil,0
Lukas,Weiß,Germany,Luksa,Weiß,Germany,1
Giuseppe,Colombo,Italy,La,Schneider,Switzerland,0
Lea,Schmidt,Germany,Lea,Schmidt,Germany,1
João,Silva,Portugal,João,Silva,Portugal,1
Elena,Weiss,Switzerland,Elena,Weiss,Switzerland,1
François,Meier,Switzerland,Mélanie,Müller,Switzerland,0
Louis,René,France,Loiu,René,France,1
Maxime,Grüter,Switzerland,Maxim,Grtüer,Switzerland,1
Chiara,Colombo,Italy,Chiara,Colombo,Italy,1
Chiara,Bianchi,Italy,Chaira,Bianchi,Italy,1
María,Fernández,Spain,Ana,Gómez,Spain,0
Ana,Lima,Brazil,Lukas,Hofmann,Switzerland,0
Lea,Schmidt,Germany,Lkuas,Schäfer,Germany,0
Ana,Fernandes,Brazil,Bruno,Oliveira,Brazil,0
Jürg,Schneider,Switzerland,Jürg,Schneider,Switzerland,1
Tiago,Silva,Portugal,Tiago,Silva,Portugal,1
Chloé,Richard,France,Chléo,Richard,France,1
Giuseppe,Romano,Italy,Giuseppe,Romano,Italy,1
Pedro,Pereira,Brazil,Camila,Oliveira,Brazil,0
Francesco,Colombo,Italy,Noémie,Richard,France,0
Ana,Souza,Brazil,Pedro,Oliveira,Brazil,0
Giorgia,Romano,Italy,Giorgia,Romano,Italy,1
Luís,Carvalho,Portugal,Lus,Carvalho,Portugal,1
Pablo,Pérez,Spain,Pabl,Pérez,Spain,1
Jürg,Käser,Switzerland,Jürg,Käser,Switzerland,1
Miguel,Silva,Brazil,Ren,Petit,France,0
Pablo,Álvarez,Spain,João,Santos,Portugal,0
Gonçalo,Santos,Portugal,Beatriz,Lopes,Portugal,0
Giulia,Colombo,Italy,Giuseppe,Russo,Italy,0
Marco,Romano,Italy,Giulia,Marino,Italy,0
Rita,Rodrigues,Portugal,iRta,Rordigues,Portugal,1
Lucía,López,Spain,Luíca,Muñoz,Spain,0
Marco,Marino,Italy,Marco,Marino,Italy,1
Iñigo,Díaz,Spain,Iñigo,Díaz,Spain,1
Mélanie,Weiss,Switzerland,Mléanie,Wiess,Switzerland,1
Tiago,Ferreira,Portugal,Ins,Silva,Portugal,0
João,Santos,Portugal,Joo,Satnos,Portugal,1
Jesús,Martínez,Spain,Ana,Prez,Spain,0
Günter,Fischer,Germany,La,Duarnd,France,0
Inês,Santos,Portugal,Pedro,Rodrigues,Portugal,0
Elena,Hugentobler,Switzerland,Mélanie,Weiss,Switzerland,0
Sofía,Torres,Mexico,Sofía,Torres,Mexico,1
Eléna,Rossi,Italy,Eléna,Rossi,Italy,1
Bruno,Souza,Brazil,Bruno,Souza,Brazil,1
Rogério,Santos,Brazil,scar,Flores,Mexico,0
Francesco,Marino,Italy,Giorgia,Esposito,Italy,0
Marco,Marino,Italy,Marco,Marino,Italy,1
Tobias,Weiß,Germany,Toiba,Weiß,Germany,1
Ana,Gómez,Spain,Ana,Gómez,Spain,1
Jesús,López,Spain,Jess,Lpez,Spain,1
Inês,Silva,Portugal,Jürgen,Müller,Germany,0
Eléna,Ferrari,Italy,Giorgia,Ferrari,Italy,0
Hannah,Müller,Germany,Sabine,Schmidt,Germany,0
Matteo,Colombo,Italy,Marco,Rossi,Italy,0
Elena,Keller,Switzerland,Franois,Meier,Switzerland,0
Rogério,Silva,Brazil,Rogério,Silva,Brazil,1
Inês,Rodrigues,Portugal,Sergio,Hugentobler,Switzerland,0
Lukas,Schneider,Switzerland,Elen,Wiess,Switzerland,0
José,Torres,Mexico,Jos,Torres,Mexico,1
Sofia,Almeida,Portugal,Pedro,Ferreira,Portugal,0
Lena,Schmidt,Germany,Mara,Snchez,Spain,0
Matteo,Hugentobler,Switzerland,Matteo,Hugentobler,Switzerland,1
Sofía,Torres,Mexico,Sofía,Torres,Mexico,1
José,Pérez,Mexico,Jess,Prez,Mexico,0
Tobias,Groß,Germany,eLna,Mueller,Germany,0
Lucía,García,Spain,uLca,Garca,Spain,1
Marco,Bianchi,Italy,Francesc,oClombo,Italy,0
Sofía,Hernández,Mexico,Luca,uMoz,Mexico,0
Giuseppe,Ferrari,Italy,Giuseppe,Ferrari,Italy,1
Jürg,Hugentobler,Switzerland,Jrg,Hugentobler,Switzerland,1
Léa,Fischer,Switzerland,Léa,Fischer,Switzerland,1
Matteo,Rossi,Italy,Matteo,oRssi,Italy,1
Laura,Muñoz,Spain,Laura,Muñoz,Spain,1
Gustavo,Souza,Brazil,Gustavo,Souza,Brazil,1
Giorgia,Colombo,Italy,Lucía,Muñoz,Mexico,0
Sara,Ricci,Italy,Sara,Ricci,Italy,1
René,Richard,France,Sébastien,Moreau,France,0
Sven,Groß,Germany,eLa,aWgner,Germany,0
Jesús,Muñoz,Spain,Jess,Muoz,Spain,1
Óscar,Torres,Mexico,Jos,Muzo,Mexico,0
María,Sánchez,Spain,María,Sánchez,Spain,1
Miguel,Gonçalves,Portugal,Miguel,Gonaçlves,Portugal,1
Jordi,Sánchez,Spain,Jordi,Sánchez,Spain,1
María,Martínez,Spain,Óscar,Fernández,Spain,0
Giorgia,Esposito,Italy,Eléna,Esposito,Italy,0
Lukas,Müller,Switzerland,Jürg,Meier,Switzerland,0
Camila,Gonçalves,Brazil,aCmila,Gonçalves,Brazil,1
Álvaro,Díaz,Spain,Iigo,Martnze,Spain,0
Beatriz,Gonçalves,Portugal,Beatriz,Gonalves,Portugal,1
Miguel,Martínez,Mexico,Vaelria,Hernández,Mexico,0
José,García,Mexico,Mara,Torres,Mexico,0
Théo,René,France,Cholé,Laurent,France,0
Andrés,García,Mexico,Carlos,Ramírez,Mexico,0
Marco,Ferrari,Italy,Marco,Ferrari,Italy,1
Sven,Weiß,Germany,Sven,Wei,Germany,1
Alessandro,Russo,Italy,Alessandro,Russo,Italy,1
José,Sánchez,Spain,José,Sánchez,Spain,1
José,López,Spain,lvaro,Gmez,Spain,0
Sabine,Schmidt,Germany,Jürgen,Ficsher,Germany,0
Maxime,Hofmann,Switzerland,Matteo,Mller,Switzerland,0
Jürg,Käser,Switzerland,Jürg,Käser,Switzerland,1
Giorgia,Romano,Italy,Luca,Marino,Italy,0
Noah,Weiss,Switzerland,Noah,Weiss,Switzerland,1
Óscar,Fernández,Spain,Óscar,Fernández,Spain,1
Jürg,Hugentobler,Switzerland,Noah,Müller,Switzerland,0
Valeria,Pérez,Mexico,Valeria,Pérez,Mexico,1
René,Petit,France,René,Petit,France,1
Élodie,Garcia,France,loide,Garcia,France,1
Théo,Moreau,France,Jordi,Martnez,Spain,0
Pablo,Muñoz,Spain,Pabl,Muñoz,Spain,0
Lucía,Martínez,Mexico,Luca,Martnez,Mexico,1
Lukas,Wagner,Germany,tKhe,Schmidt,Germany,0
Mariana,Silva,Brazil,Ana,Fernndez,Spain,0
María,Martínez,Mexico,Mara,Martnez,Mexico,1
Sara,Ferrari,Italy,Giuseppe,Greco,Italy,0
Jordi,Fernández,Spain,scar,Prze,Spain,0
María,Martínez,Mexico,María,Martínez,Mexico,1
Sofia,Rodrigues,Portugal,Sergio,Hugentobler,Switzerland,0
Rogério,Santos,Brazil,Bruno,Oliveira,Brazil,0
Luca,Romano,Italy,Lcua,Romano,Italy,1
Sven,Groß,Germany,Sven,Groß,Germany,1
Hans,Meier,Switzerland,Hans,Meier,Switzerland,1
Sergio,Schneider,Switzerland,Segrio,Schneider,Switzerland,1
François,Fischer,Switzerland,Giuseppe,Esposito,Italy,0
Sergio,Pérez,Spain,Ana,Rocha,Brazil,0
Pedro,Carvalho,Brazil,Lea,Fischer,Germany,0
María,Sánchez,Spain,María,Sánchez,Spain,1
Alessandro,Greco,Italy,Alessandor,Greco,Italy,1
Giorgia,Colombo,Italy,Marco,Rossi,Italy,0
Iñigo,Martínez,Spain,Ana,Martínez,Spain,0
Luca,Esposito,Italy,Hervé,Richard,France,0
Sébastien,Lefèvre,France,Sébastien,Lefèvre,France,1
María,Hernández,Mexico,Sofa,Ramrez,Mexico,0
José,Muñoz,Spain,Óscra,Pérez,Spain,0
Rita,Rodrigues,Portugal,Inês,Almeida,Portugal,0
Sven,Schmidt,Germany,Sven,Mueller,Germany,0
Sergio,Weiss,Switzerland,Mélanie,Käser,Switzerland,0
Chiara,Rossi,Italy,María,Fernández,Mexico,0
Andrés,Torres,Mexico,Andrés,Torres,Mexico,1
Lena,Hoffmann,Germany,Jürgen,Krämer,Germany,0
Jordi,Pérez,Spain,Jeúss,Martínez,Spain,0
Jürgen,Schmidt,Germany,Fernanda,Silva,Brazil,0
Élodie,Moreau,France,Élodie,Moreau,France,1
Lea,Schneider,Germany,Lea,Schneider,Germany,1
Jordi,Martínez,Spain,Jordi,Martínez,Spain,1
Élodie,René,France,Pablo,Sánchez,Spain,0
Álvaro,Álvarez,Spain,Jordi,Garca,Spain,0
Ana,Pereira,Brazil,Aan,Pereira,Brazil,1
Giorgia,Russo,Italy,Gioriga,Russo,Italy,1
Rafaela,Fernandes,Brazil,Rafaela,eFrnandes,Brazil,1
Marta,Almeida,Portugal,Marta,Almeida,Portugal,1
Valeria,Martínez,Mexico,Valeria,Martínez,Mexico,1
Emma,Garcia,France,Emam,Garcia,France,1
Elena,Weiss,Switzerland,Elena,Weiss,Switzerland,1
Théo,Moreau,France,Herév,Dubois,France,0
Lea,Krämer,Germany,Lea,Krämer,Germany,1
Rita,Ferreira,Portugal,Beatriz,Santos,Portugal,0
Lukas,Fischer,Switzerland,Giulia,Weiss,Switzerland,0
Laura,Sánchez,Spain,Laura,Snchez,Spain,1
Sabine,Schmidt,Germany,Sabine,Scmhidt,Germany,1
Matteo,Rossi,Italy,iGulia,Russo,Italy,0
José,López,Mexico,Jos,Lpez,Mexico,1
Léa,Meier,Switzerland,La,Meier,Switzerland,1
Inês,Lopes,Portugal,Inês,Lopes,Portugal,1
Alessandro,Esposito,Italy,Matteo,Ferrari,Italy,0
Lucía,López,Mexico,Carlos,Garca,Mexico,0
Rafaela,Souza,Brazil,Gustavo,Silva,Brazil,0
Jesús,Sánchez,Spain,María,López,Spain,0
Miguel,Carvalho,Brazil,Miguel,Carvalho,Brazil,1
Sofía,López,Mexico,Sofía,López,Mexico,1
Iñigo,Díaz,Spain,Iñigo,íDaz,Spain,1
Francesca,Esposito,Italy,Francesac,Espsoito,Italy,1
Marta,Pereira,Portugal,Marta,Pereria,Portugal,1
Luis,Pérez,Mexico,Luis,Prez,Mexico,1
Matteo,Romano,Italy,Chiara,Colombo,Italy,0
Giulia,Hofmann,Switzerland,Françoi,Käser,Switzerland,0
Beatriz,Silva,Portugal,Beatriz,Silva,Portugal,1
Luísa,Gonçalves,Brazil,Luísa,Gonçalves,Brazil,1
Luis,Ramírez,Mexico,Ren,Prez,Mexico,0
Lea,Schäfer,Germany,Hannah,Schneider,Germany,0
Lucía,Díaz,Spain,Óscar,Pérez,Spain,0
Óscar,Gómez,Spain,Lucía,López,Spain,0
Matteo,Hofmann,Switzerland,François,Kaeser,Switzerland,0
Luca,Marino,Italy,Alessandro,Colombo,Italy,0
Louis,Laurent,France,Louis,Lauernt,France,1
Miguel,Hernández,Mexico,Carlos,Torres,Mexico,0
René,Moreau,France,René,oMreau,France,1
Giorgia,Marino,Italy,Giulia,Rossi,Italy,0
Noah,Müller,Switzerland,Miguel,Silva,Portugal,0
Lucía,Muñoz,Spain,Ósca,Muñoz,Spain,0
Óscar,Muñoz,Mexico,Luis,Martínez,Mexico,0
Fernanda,Fernandes,Brazil,Hugo,Durand,France,0
Óscar,Flores,Mexico,Óscar,Flores,Mexico,1
Óscar,López,Mexico,oJsé,Muñoz,Mexico,0
Lucía,López,Spain,Lucí,López,Spain,1
Noémie,Lefèvre,France,Sbéastie,Durand,France,0
Maxime,Hugentobler,Switzerland,Maxime,Hugentobler,Switzerland,1
Francesca,Romano,Italy,Francesca,Romano,Italy,1
Francesco,Colombo,Italy,Mraco,Ricci,Italy,0
Noah,Schneider,Switzerland,Ana,Fernandes,Brazil,0
Tiago,Silva,Portugal,Pedro,Lopes,Portugal,0
Rita,Silva,Portugal,Luís,Carvalho,Portugal,0
Jürg,Müller,Switzerland,rJg,Mller,Switzerland,1
Nina,Hoffmann,Germany,Nina,Hoffmann,Germany,1
Lucía,Muñoz,Spain,Lucía,Díaz,Spain,0
Miguel,Lopes,Portugal,Pedro,Lopes,Portugal,0
Miguel,Pérez,Mexico,Miguel,Pérez,Mexico,1
Sofía,Flores,Mexico,Andrs,Prez,Mexico,0
François,Weiss,Switzerland,François,Weiss,Switzerland,1
Andrés,Flores,Mexico,Andr,Florse,Mexico,1
Léa,Schneider,Switzerland,Elena,Kaeesr,Switzerland,0
Jordi,Sánchez,Spain,Ana,Álvarez,Spain,0
Laura,Gómez,Spain,Laura,Gómez,Spain,1
Rafaela,Oliveira,Brazil,Rafalea,Oliveira,Brazil,1
Ana,Pereira,Brazil,Bruno,Silva,Brazil,0
Rogério,Oliveira,Brazil,Gustavo,Souza,Brazil,0
Inês,Ferreira,Portugal,Álvaro,Álvarez,Spain,0
Lucía,Gómez,Spain,lvaro,Fernndez,Spain,0
João,Oliveira,Brazil,Joo,Oliveira,Brazil,1
Carlos,Torres,Mexico,Andrés,Pérez,Mexico,0
Francesco,Esposito,Italy,Francesco,Esposito,Italy,1
Alessandro,Rossi,Italy,Alessandro,Rossi,Italy,1
Noémie,Petit,France,Noémie,Petit,France,1
Jesús,Fernández,Spain,Álvar,Álvarez,Spain,0
Ana,Pereira,Portugal,Ana,Pereira,Portugal,1
Lena,Groß,Germany,Sbaine,Schneider,Germany,0
Matteo,Hugentobler,Switzerland,Matteo,Hugentobler,Switzerland,1
María,Fernández,Mexico,Reén,López,Mexico,0
Camille,Lefèvre,France,Hugo,eRn,France,0
Sébastien,Moreau,France,Chloé,Bernard,France,0
Miguel,Fernández,Mexico,Giuseppe,Ferrair,Italy,0
Ana,Silva,Portugal,Ana,Silva,Portugal,1
Matteo,Ferrari,Italy,Matteo,Ferarri,Italy,1
Rafaela,Silva,Brazil,Luísa,Fernandes,Brazil,0
Francesco,Marino,Italy,Francesco,Marino,Italy,1
Pedro,Lima,Brazil,Miguel,Carvalho,Brazil,0
Lukas,Weiß,Germany,Lkuas,eWi,Germany,1
Luca,Greco,Italy,Sergio,Fernndze,Spain,0
Chiara,Ferrari,Italy,Luca,Marino,Italy,0
Marco,Rossi,Italy,Marc,Rossi,Italy,1
Sofía,Flores,Mexico,Sofa,Flores,Mexico,1
Alessandro,Bianchi,Italy,Saar,Romano,Italy,0
Jürg,Hugentobler,Switzerland,François,Käser,Switzerland,0
Eléna,Ferrari,Italy,Chiara,Ricci,Italy,0
Nina,Groß,Germany,Nina,Gross,Germany,1
María,López,Mexico,Mara,Lpez,Mexico,1
Óscar,Pérez,Spain,Óscar,Pérez,Spain,1
Álvaro,Álvarez,Spain,Álvar,Álvarez,Spain,1
Hannah,Wagner,Germany,Hannah,Wagner,Germany,1
Gonçalo,Gonçalves,Portugal,Gonçalo,Gonçalves,Portugal,1
Lena,Wagner,Germany,Guenter,Schaefer,Germany,0
Louis,Lefèvre,France,Louis,Lefèvre,France,1
Lena,Fischer,Germany,Lena,Fischer,Germany,1
Jürg,Käser,Switzerland,Matteo,Fischer,Switzerland,0
Lukas,Hofmann,Switzerland,Giorgia,Colombo,Italy,0
Théo,Laurent,France,Théo,Laurent,France,1
Chloé,Dubois,France,Hervé,Laurent,France,0
Louis,Lefèvre,France,Emma,Durand,France,0
Camila,Silva,Brazil,Mariana,Lima,Brazil,0
Tiago,Santos,Portugal,Tiago,Santos,Portugal,1
Louis,Bernard,France,Chlo,Laurent,France,0
Käthe,Weiß,Germany,Käthe,Weiß,Germany,1
Iñigo,Gómez,Spain,Iñigo,Gómez,Spain,1
Lena,Schneider,Germany,Kaethe,Weiss,Germany,0
Luis,Ramírez,Mexico,Luis,Ramírez,Mexico,1
Hans,Keller,Switzerland,Hans,Keller,Switzerland,1
Sergio,Käser,Switzerland,Noah,Grüter,Switzerland,0
Ana,Santos,Brazil,Sara,Ricci,Italy,0
Sergio,Hofmann,Switzerland,Giuila,Hofmann,Switzerland,0
Marco,Ricci,Italy,Marco,iRcci,Italy,1
Pedro,Lopes,Portugal,Pedro,Lopes,Portugal,1
María,García,Mexico,Lucía,Flores,Mexico,0
Sara,Ferrari,Italy,Rogério,Santos,Brazil,0
Matteo,Fischer,Switzerland,Noah,Fischer,Switzerland,0
Rogério,Santos,Brazil,Luísa,Fernandes,Brazil,0
Sofia,Lopes,Portugal,Inês,Santos,Portugal,0
Léa,Lefèvre,France,Nomie,Laurent,France,0
Hans,Käser,Switzerland,Hans,Kser,Switzerland,1
Maxime,Hugentobler,Switzerland,Maxime,Hugentobler,Switzerland,1
Jonas,Weiß,Germany,Jona,Weiß,Germany,1
Carlos,Fernández,Mexico,Nina,Groß,Germany,0
Mélanie,Müller,Switzerland,Mélanie,Müller,Switzerland,1
Hannah,Fischer,Germany,aHnnah,Fischer,Germany,1
Élodie,Petit,France,Élodie,Pteit,France,1
José,Muñoz,Mexico,José,Muñzo,Mexico,1
Miguel,Fernandes,Brazil,Joo,Rocha,Brazil,0
Giorgia,Russo,Italy,Eléna,Rossi,Italy,0
Jordi,Díaz,Spain,Francesca,Romano,Italy,0
Inês,Carvalho,Portugal,Giuseppe,Ricci,Italy,0
Ana,García,Spain,Pablo,Gómez,Spain,0
Matteo,Colombo,Italy,Mattoe,Colombo,Italy,1
Hans,Keller,Switzerland,Noah,Schneiedr,Switzerland,0
Mélanie,Müller,Switzerland,Mlanie,Mller,Switzerland,1
Jesús,Muñoz,Mexico,Jess,Muoz,Mexico,1
Luca,Russo,Italy,uLca,Russo,Italy,1
Luísa,Carvalho,Brazil,Lusía,Carvalho,Brazil,1
Noémie,Bernard,France,Théo,Bernard,France,0
René,Garcia,France,René,Garcia,France,1
Lucía,Martínez,Spain,Luca,Martnez,Spain,1
Bruno,Carvalho,Brazil,Bruno,Carvalho,Brazil,1
Ana,Pereira,Brazil,Guenter,Hoffmann,Germany,0
Jordi,Martínez,Spain,Jordi,Martínez,Spain,1
Beatriz,Almeida,Portugal,Beatriz,Almeida,Portugal,1
João,Silva,Portugal,João,Silva,Portugal,1
Chiara,Greco,Italy,Chiara,Greco,Italy,1
Sofía,Fernández,Mexico,Lucía,Ramíerz,Mexico,0
Sven,Schneider,Germany,Camila,Rocha,Brazil,0
Francesca,Marino,Italy,François,Fischer,Switzerland,0
Sabine,Krämer,Germany,Mariana,Oliveira,Brazil,0
Sara,Esposito,Italy,Giuseppe,Colombo,Italy,0
